Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   16954/73280       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) <cycle 5> [130]
                0.00    0.00   19686/73280       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [9]
                0.00    0.00   36640/73280       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [168]
[178]    0.0    0.00    0.00   73280         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [178]
-----------------------------------------------
                0.00    0.00   54960/54960       Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > const&) [122]
[179]    0.0    0.00    0.00   54960         Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::data() const [179]
-----------------------------------------------
                0.00    0.00   18320/38006       Eigen::DenseCoeffsBase<Eigen::Matrix<int, -1, -1, 0, -1, -1>, 1>::coeffRef(long, long) [172]
                0.00    0.00   19686/38006       Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > >::~evaluator() [187]
[180]    0.0    0.00    0.00   38006         std::uniform_real_distribution<float>::param_type::b() const [180]
-----------------------------------------------
                0.00    0.00   36640/36640       __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [352]
[181]    0.0    0.00    0.00   36640         Eigen::internal::variable_if_dynamic<long, -1>::variable_if_dynamic(long) [181]
-----------------------------------------------
                0.00    0.00   36640/36640       std::vector<int, std::allocator<int> >::begin() [432]
[182]    0.0    0.00    0.00   36640         Eigen::internal::variable_if_dynamic<long, -1>::value() const [182]
-----------------------------------------------
                                9843             Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > >::coeffRef(long, long) [183]
                0.00    0.00    9843/29529       std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [126]
                0.00    0.00    9843/29529       __gnu_cxx::new_allocator<int>::~new_allocator() [355]
                0.00    0.00    9843/29529       std::vector<int, std::allocator<int> >::end() [132]
[183]    0.0    0.00    0.00   29529+9843    Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > >::coeffRef(long, long) [183]
                                9843             Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > >::coeffRef(long, long) [183]
-----------------------------------------------
                0.00    0.00    9843/29529       void std::vector<cluster_attributes, std::allocator<cluster_attributes> >::_M_realloc_insert<cluster_attributes const&>(__gnu_cxx::__normal_iterator<cluster_attributes*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes const&) [29]
                0.00    0.00   19686/29529       Eigen::DenseCoeffsBase<Eigen::Matrix<int, -1, -1, 0, -1, -1>, 1>::operator()(long, long) [26]
[184]    0.0    0.00    0.00   29529         Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::~evaluator() [184]
-----------------------------------------------
                0.00    0.00   29529/29529       void std::vector<cluster_attributes, std::allocator<cluster_attributes> >::_M_realloc_insert<cluster_attributes const&>(__gnu_cxx::__normal_iterator<cluster_attributes*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes const&) [29]
[185]    0.0    0.00    0.00   29529         std::vector<cluster_attributes, std::allocator<cluster_attributes> >::_S_relocate(cluster_attributes*, cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes>&) [185]
-----------------------------------------------
                                9843             std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [186]
                0.00    0.00     205/19891       void std::allocator_traits<std::allocator<cluster_attributes> >::construct<cluster_attributes, cluster_attributes const&>(std::allocator<cluster_attributes>&, cluster_attributes*, cluster_attributes const&) [53]
                0.00    0.00    9843/19891       Eigen::DenseStorage<int, -1, -1, -1, 0>::rows() const [365]
                0.00    0.00    9843/19891       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [202]
[186]    0.0    0.00    0.00   19891+9843    std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [186]
                                9843             std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [186]
-----------------------------------------------
                0.00    0.00   19686/19686       Eigen::DenseCoeffsBase<Eigen::Matrix<int, -1, -1, 0, -1, -1>, 1>::operator()(long, long) [26]
[187]    0.0    0.00    0.00   19686         Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > >::~evaluator() [187]
                0.00    0.00   19686/38006       std::uniform_real_distribution<float>::param_type::b() const [180]
-----------------------------------------------
                0.00    0.00   19686/19686       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [37]
[188]    0.0    0.00    0.00   19686         std::allocator<int>::allocator() [188]
-----------------------------------------------
                0.00    0.00       6/18531       void __gnu_cxx::new_allocator<statistics>::construct<statistics, statistics const&>(statistics*, statistics const&) [345]
                0.00    0.00     205/18531       void __gnu_cxx::new_allocator<cluster_attributes>::construct<cluster_attributes, cluster_attributes const&>(cluster_attributes*, cluster_attributes const&) [347]
                0.00    0.00   18320/18531       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [40]
[189]    0.0    0.00    0.00   18531         cluster_attributes* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*>(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*) [189]
-----------------------------------------------
                0.00    0.00   18320/18320       std::uniform_real_distribution<float>::param_type::a() const [392]
[190]    0.0    0.00    0.00   18320         Eigen::internal::evaluator_base<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::evaluator_base() [190]
-----------------------------------------------
                0.00    0.00   16384/16384       std::ostream& Eigen::internal::print_matrix<Eigen::Matrix<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, Eigen::IOFormat const&) [38]
[191]    0.0    0.00    0.00   16384         std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [191]
-----------------------------------------------
                0.00    0.00      20/12540       Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::resize(long, long) [85]
                0.00    0.00      20/12540       std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [270]
                0.00    0.00   12500/12540       std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [193]
[192]    0.0    0.00    0.00   12540         Eigen::DenseStorage<int, -1, -1, -1, 0>::resize(long, long, long) [192]
                0.00    0.00      40/40          std::move_iterator<statistics*>::move_iterator(statistics*) [237]
-----------------------------------------------
                0.00    0.00      20/12480       std::remove_reference<unsigned long*&>::type&& std::move<unsigned long*&>(unsigned long*&) [287]
                0.00    0.00   12460/12480       __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_on_swap(std::allocator<unsigned long>&, std::allocator<unsigned long>&) [358]
[193]    0.0    0.00    0.00   12480         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [193]
                0.00    0.00   12500/12540       Eigen::DenseStorage<int, -1, -1, -1, 0>::resize(long, long, long) [192]
-----------------------------------------------
                0.00    0.00   12460/12460       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [155]
[194]    0.0    0.00    0.00   12460         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [194]
-----------------------------------------------
                0.00    0.00     584/10427       print_system(int, unsigned int, float, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [49]
                0.00    0.00    9843/10427       randomly_fill_matrix(Eigen::Matrix<int, -1, -1, 0, -1, -1>&, float, int, std::vector<bool, std::allocator<bool> >&) [22]
[195]    0.0    0.00    0.00   10427         std::vector<cluster_attributes, std::allocator<cluster_attributes> >::begin() [195]
-----------------------------------------------
                0.00    0.00    9843/9843        dfs(Eigen::Matrix<int, -1, -1, 0, -1, -1>&, std::vector<bool, std::allocator<bool> >&, percolate_tf&, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [16]
[196]    0.0    0.00    0.00    9843         std::allocator<int>::~allocator() [196]
-----------------------------------------------
                0.00    0.00    9843/9843        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [407]
[197]    0.0    0.00    0.00    9843         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [197]
                0.00    0.00    9843/442932      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [158]
-----------------------------------------------
                0.00    0.00    8477/8477        std::vector<bool, std::allocator<bool> >::begin() const [398]
[198]    0.0    0.00    0.00    8477         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data const&) [198]
                0.00    0.00  184143/570749      std::vector<cluster_attributes, std::allocator<cluster_attributes> >::_S_do_relocate(cluster_attributes*, cluster_attributes*, cluster_attributes*, std::allocator<cluster_attributes>&, std::integral_constant<bool, true>) <cycle 4> [170]
                0.00    0.00    8477/442932      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [158]
-----------------------------------------------
                0.00    0.00      20/2295        std::move_iterator<cluster_attributes*>::move_iterator(cluster_attributes*) [410]
                0.00    0.00     225/2295        std::move_iterator<int*>::move_iterator(int*) [411]
                0.00    0.00     410/2295        int* std::__niter_base<int*>(int*) [207]
                0.00    0.00     820/2295        int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [208]
                0.00    0.00     820/2295        std::vector<cluster_attributes, std::allocator<cluster_attributes> >::_S_max_size(std::allocator<cluster_attributes> const&) [426]
[199]    0.0    0.00    0.00    2295         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [199]
-----------------------------------------------
                0.00    0.00      20/840         std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::~_Vector_base() [103]
                0.00    0.00     205/840         int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [42]
                0.00    0.00     205/840         void __gnu_cxx::new_allocator<cluster_attributes>::construct<cluster_attributes, cluster_attributes const&>(cluster_attributes*, cluster_attributes const&) [347]
                0.00    0.00     410/840         cluster_attributes const& std::forward<cluster_attributes const&>(std::remove_reference<cluster_attributes const&>::type&) [465]
[200]    0.0    0.00    0.00     840         std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data::_Vector_impl_data() [200]
                0.00    0.00      60/60          __gnu_cxx::new_allocator<statistics>::new_allocator() [222]
-----------------------------------------------
                0.00    0.00     225/635         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [212]
                0.00    0.00     410/635         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [206]
[201]    0.0    0.00    0.00     635         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [201]
                0.00    0.00     410/410         int* std::__niter_base<int*>(int*) [207]
                0.00    0.00     410/364742      Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > const Eigen::DenseBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::NullaryExpr<Eigen::internal::scalar_constant_op<int> >(long, long, Eigen::internal::scalar_constant_op<int> const&) [161]
